0.43900582,1.0847178,-1.2029941,-0.047867324,-0.23949109,1.3720238,0.28005978,-0.5488566,0.35304788,0.2766557,-0.6789197,0.26118168,-0.13073884,-0.1487969,0.7600123,0.4486271,0.5695949,1.0480318,0.49689624,-0.62140715,0.40184495,0.101546414,0.123281784,0.6246349,0.079142734,-0.9469579,0.49320906,-0.1612742,-0.3969262,0.614274,-0.09939355,0.45129988,0.5793236,-0.5559348,0.6840498,-0.8148622,1.0266486,-0.35246855,-0.6623823,-0.10366666,-0.94055474,-0.40510616,0.83545876,0.13806961,1.3111883,0.33157533,-0.28841484,-0.09012275,-1.0370867,0.048808042,-0.34288883,-0.42398143,0.6449342,0.8433829,0.061942626,-0.07151672,-0.49507377,1.0064585,0.60254574,-0.27197048,-0.8587925,0.18731971,0.8551497,-0.6689738,0.11399046,-0.45353118,0.7755021,-1.0573819,0.3702893,-0.13374048,1.0055305,0.41495436,0.5099731,-1.2787089,-0.34968734,-0.4449625,-0.17283273,0.40752378,-0.73476595,0.26802692,0.45087543,0.21892132,-0.53367347,-0.3508514,0.741885,1.682589,0.25016958,0.3927662,-0.39710146,-0.48394507,0.43309918,0.95973164,0.55432194,0.19910827,0.75782996,-0.93093365,-0.13522595,-0.17864773,0.76086676,-0.2593871,-0.53064626,0.3070249,0.029225385,0.45532328,0.4551967,0.017910197,0.025020197,0.39589104,0.030556088,-0.3180334,0.84038013,0.50855726,0.51749754,-0.89391893,0.92224985,-0.025513483,-0.17661186,0.37236875,-0.4513778,-0.13090649,0.8579847,0.323123,0.052778427,-0.1966361,-0.46851403,-0.45645723,-1.0098417,0.23318616,-1.2707562,-0.2982715,0.3516462,-0.27258474,0.16650885,0.15442784,-0.86861837,-0.7646565,-0.32572535,-0.18583836,-0.8238295,0.71397614,0.36135262,0.3689844,0.17788564,-0.065475486,0.9171876,-0.44792312,-0.4740619,-0.12070653,-0.17747015,-0.39797065,-0.95288676,0.091478676,-0.22929125,-0.45789126,0.2913686,-0.7688477,0.748011,-0.54717195,0.42930955,0.10890557,-0.17437275,-1.0861472,0.7146809,0.12083162,-0.18871665,0.5395654,-0.6270735,0.22468159,0.69432634,-0.13567886,0.5024358,-0.2351472,-0.191315,0.5305384,0.7079335,-0.26490515,-0.6814255,-0.7473998,-0.56275,0.5437762,-0.35827965,-0.4201573,0.8488569,0.77625245,-0.33751684,0.27701148,0.86085254,1.0906544,0.46148995,-0.32955477,-0.33265367,1.0036719,1.1622771,-0.7497112,0.3337263,-0.12438721,-0.48157206,0.10342342,0.35740536,-0.04100889
1.0846856,4.784159,-5.0709224,-0.31072062,-1.4847305,6.0257373,1.2956481,-2.4548051,1.8616247,1.4264019,-3.5198672,0.88163316,-0.19826522,-1.1043824,3.2906485,2.1927416,2.8275123,4.864442,2.308669,-3.00576,1.5018929,0.72243506,0.40714392,2.8309898,-0.04503889,-3.8943446,2.0365822,-0.2321234,-1.5974708,2.5947864,-0.16282573,1.3698288,2.4137647,-2.0897102,2.5149205,-3.7770529,4.331466,-1.532036,-2.3819673,-0.13095103,-4.042407,-1.5379534,3.7609906,0.7577206,5.5799947,1.4938533,-1.0839534,-0.2528654,-4.9011664,0.067472324,-2.0892076,-1.8007675,2.714569,3.5811546,0.08539548,0.2177239,-1.8480573,4.4523206,3.0079606,-1.6215633,-3.2692516,0.47908366,3.9583075,-3.0663748,0.7840337,-2.4271042,3.0698032,-4.442099,1.8317982,-0.28779104,4.5964446,1.8803328,2.6462066,-5.1246867,-1.0896347,-1.5780687,-0.65365916,2.0724945,-3.0458531,1.3373867,2.0753076,0.8250757,-2.5854335,-1.6287042,3.261993,7.202759,0.92068356,1.1026481,-1.6652391,-1.5666327,1.1872762,4.472464,2.534112,1.065558,3.6288624,-4.676651,0.020052832,-0.8530638,3.964657,-1.1928431,-2.3222215,1.2082963,0.46197385,2.2575278,2.3314245,-0.01212778,-0.10457951,1.8560663,-0.035882764,-1.4343296,3.6128666,2.1831648,2.6126258,-3.740214,4.236599,-0.089830674,-0.25593168,1.6476007,-2.2254415,-0.5691518,3.8558178,1.19584,0.36819726,-1.0924274,-1.7650135,-1.9751049,-4.108021,1.1723711,-5.7358856,-0.9256397,1.0391102,-0.83593196,0.6988252,0.35601422,-4.2380333,-3.2953517,-1.768504,-0.66906935,-3.8118472,3.0690436,1.8233019,1.4068745,1.7701209,-0.09066762,4.1720276,-2.6686194,-1.6729947,-0.3477268,-0.6170515,-1.9375441,-3.7210693,0.5003818,-0.9481314,-2.0370076,0.90646887,-3.3145144,2.465559,-2.250348,1.983442,0.6252542,-0.7789074,-3.9536023,3.233197,0.31413507,-1.1087224,2.5040584,-2.8712456,0.6744263,3.5276077,-0.120524205,2.318802,-1.1484913,-0.3227745,1.560294,3.3859131,-1.6415017,-3.1034896,-3.182217,-2.221518,2.3971143,-1.3113639,-1.3064407,3.5782256,3.4503505,-1.1871006,1.6348622,3.955201,4.553814,1.9399314,-0.8819714,-2.1507037,3.55953,5.393269,-3.172348,1.8614162,-0.6476731,-2.5218768,0.031276796,1.3586526,0.29429772
-1.202957,-5.0709295,5.7647924,0.6099452,1.6639273,-6.8199124,-1.3201047,2.8863618,-2.2303503,-1.8846909,3.740959,-0.7290707,0.26391435,1.1519935,-3.7236423,-2.565114,-3.1656446,-5.5353045,-2.8370311,3.3686395,-1.7013366,-0.7514749,-0.54907703,-3.4126687,0.14522988,4.3504553,-2.2735305,0.07646301,2.0047915,-3.0302851,0.21075492,-1.6051955,-2.6000264,2.2725666,-2.9463458,4.3847737,-4.796139,1.6791117,2.679505,0.12875952,4.6168985,1.7600632,-4.240818,-0.6481626,-6.412478,-1.698067,1.2938282,0.30376014,5.423889,0.081928566,2.525031,2.0948162,-2.9088564,-4.215791,-0.08503523,-0.23242444,2.1803572,-5.0162177,-3.4533937,1.9630582,3.6882741,-0.16279133,-4.3193145,3.440137,-0.9895669,2.7999783,-3.484467,4.862508,-2.0381858,0.40151995,-5.184471,-2.2184916,-2.9413192,5.856583,1.0483826,1.674813,0.7139388,-2.331353,3.469762,-1.6704621,-2.2450166,-1.0262258,3.0504227,2.0680842,-3.8757315,-8.222495,-0.83328456,-1.1745957,1.8600745,1.7646383,-1.0226386,-4.9357395,-2.822294,-1.3601264,-4.152763,5.421684,-0.030233491,0.92737097,-4.4300013,1.386788,2.7848003,-1.1920602,-0.47868255,-2.3267846,-2.5898535,0.067565545,0.21935919,-2.0105474,0.21611786,1.5028229,-3.8847702,-2.4530795,-3.3335176,4.0392323,-4.7188387,0.09399816,0.06517836,-1.8447407,2.6241171,0.5891093,-4.4161477,-1.3799204,-0.3499102,1.2502973,1.9582399,2.2687144,4.851597,-1.2779993,6.6048136,0.9450034,-1.2138824,0.9193333,-0.9894059,-0.02260063,5.0005717,3.6596317,1.9537734,0.9864684,4.1014023,-3.544623,-1.9791396,-1.4808323,-2.1819065,0.14101124,-4.5623736,3.1361895,1.929121,0.47615117,0.7777459,2.1270354,4.111501,-0.6338206,1.0813473,2.340977,-1.0911261,3.746023,-2.6407022,2.531784,-2.1608005,-0.537602,0.89519936,4.366784,-3.537117,-0.4302749,1.0890471,-2.7919533,3.1727946,-0.78128755,-4.066772,0.10341589,-2.662817,1.37865,0.47281626,-1.645378,-3.903541,1.6537869,3.6525936,3.745518,2.52776,-2.7209737,1.3090215,1.3319979,-3.971868,-3.8223777,1.2453218,-2.1689427,-4.4435425,-5.2127423,-2.1851113,1.1617137,2.5044994,-3.771652,-5.9367447,3.4788318,-2.1275125,0.2784126,2.9762022,0.048235238,-1.6948733,-0.31301996
-0.04785384,-0.31073308,0.6099522,0.765453,0.30526465,-0.82554203,0.13215603,0.44390267,-0.814016,-0.85230076,-0.030690394,0.6065854,0.047054015,0.19876537,-0.64120746,-0.78377175,-0.50680655,-0.648972,-0.8977374,0.75258446,-0.26372182,0.038697913,-0.2596434,-0.843953,0.31873867,0.66370547,-0.21898404,-0.30424082,0.66938084,-0.66086596,-0.008755621,-0.37666127,-0.04531556,0.3054013,-0.5627623,0.7449628,-0.64257103,-0.047002677,0.24916865,-0.20131996,0.64752865,0.3645481,-0.8157833,0.062903374,-0.88552153,-0.2920589,-0.015792761,0.04887925,0.823111,0.45229825,0.8852551,0.51797026,0.13969067,-0.76124275,0.04883182,-0.19148172,0.39566222,-0.7027953,-0.74647003,0.9450997,0.40527058,0.6324528,-0.34522694,0.4727121,-0.5598884,0.45350012,-0.40699184,0.48180726,-0.27250707,-0.039731808,-0.7183671,-0.7545306,-0.61859185,0.67722493,-0.24727991,0.008492442,-0.011261796,-0.13637817,0.4095471,-0.7076755,-0.16976854,-0.30578065,0.77605236,0.67577255,-0.84613085,-1.2593411,0.41181886,0.10725629,0.18903594,-0.057001647,0.7829685,-0.75361514,-0.40764567,-0.5100706,-0.73571,1.114317,-0.30898267,0.08092121,-0.78805065,0.1127782,0.72040886,0.23713458,-0.011934753,-0.061809734,-0.4554372,0.3139079,0.2638652,-0.06708227,0.2756159,-0.12736335,-0.15336454,-0.47099847,-1.301052,0.2840065,-0.59904146,0.15573199,-0.52416724,-0.38483748,0.7832842,0.15123703,-0.5683702,-0.012887812,-0.15887408,0.5996108,-0.056267865,0.5494029,0.9397135,-0.10583312,1.2603611,-0.36928597,-0.059206255,-0.08026824,-0.70213467,0.7824369,1.3848083,0.3348072,0.31929526,0.4712471,0.38665062,-0.8810851,-0.041724436,0.13048236,-1.1063304,0.1836491,-0.42835432,0.7796766,0.25676602,0.27433062,0.23569234,0.38820428,0.4401045,-0.27366593,0.078906365,0.55997425,-0.043910403,0.60119617,0.29468083,0.07320725,-0.35317078,0.2534625,0.3514908,0.1332113,-0.18423368,-0.18794407,-0.11241597,-0.56854665,0.28174025,0.03474382,-0.879993,-0.27285215,-0.431386,0.7134376,0.30537522,0.44060388,-0.744175,-0.054234695,1.0002375,0.7685549,0.57655656,-0.4097477,-0.29882988,-0.21100558,-0.3264025,-0.5567359,-0.06238878,-1.4548447,-0.6575128,-0.78869694,-0.30772415,0.14312986,0.7920499,0.31008443,-0.82869315,0.08346283,-0.49230942,-0.7821948,0.75229967,0.21690491,-0.6343624,-0.20300421
-0.23947747,-1.4847342,1.6639282,0.30525783,0.6275894,-2.0451756,-0.36766705,0.85588115,-0.7923167,-0.6893834,1.1047503,-0.072064444,0.058763642,0.43252975,-1.1508487,-0.8712835,-1.0153401,-1.641404,-0.9251227,1.1050127,-0.4860584,-0.23874508,-0.18985887,-1.0878706,0.12321295,1.2841511,-0.629646,-0.088773474,0.64729184,-0.9398163,0.0026073414,-0.4214266,-0.71601486,0.6605352,-0.85724354,1.3687519,-1.4205638,0.46381414,0.7266493,-0.046270087,1.3787276,0.4960632,-1.3406827,-0.20512706,-1.8950448,-0.5220248,0.27573207,0.045210157,1.7190603,0.15284485,0.91025996,0.66052425,-0.7372138,-1.2671465,-0.036127873,-0.15860243,0.6040297,-1.5108805,-1.1201979,0.77996534,1.0613303,0.02830748,-1.2813011,1.0670301,-0.40834364,0.89605093,-0.9654997,1.4083713,-0.63797987,0.059751872,-1.5693396,-0.74179107,-0.97363603,1.6523154,0.2376289,0.4453108,0.18236767,-0.6856324,0.97469115,-0.63367337,-0.6622629,-0.29817662,0.9872171,0.6770251,-1.2020639,-2.4641294,-0.17988515,-0.23835967,0.5502506,0.41098458,-0.094615854,-1.5733296,-0.89094293,-0.4727316,-1.3097149,1.7451363,-0.14135781,0.2655842,-1.4727112,0.3942561,0.8706219,-0.28773156,-0.17487125,-0.725113,-0.81129706,0.075720586,0.1006919,-0.59518313,0.11880392,0.4104041,-1.1041619,-0.77320373,-1.130441,1.1567011,-1.4443332,0.044525072,-0.096907385,-0.5902327,0.9071461,0.20527185,-1.2679317,-0.34521645,-0.16648836,0.4973103,0.49118167,0.7624073,1.4351337,-0.4250239,2.027029,0.17545491,-0.25227055,0.19841853,-0.38152868,0.13320038,1.6503618,1.0588795,0.6258998,0.29512078,1.262462,-1.1471874,-0.5508778,-0.36417833,-0.87741834,0.047971793,-1.3701192,1.0895458,0.5284325,0.17356338,0.22416745,0.70592743,1.1679981,-0.24208461,0.2933895,0.76574755,-0.23368782,1.1423669,-0.5911062,0.6798516,-0.6982611,-0.10294729,0.29054314,1.1702763,-0.9993,-0.10265277,0.33795887,-0.928637,0.94744945,-0.16762945,-1.3259106,-0.08592895,-0.8332653,0.5511375,0.10507949,-0.28574878,-1.2280143,0.5179215,1.181436,1.1545684,0.7905651,-0.8133514,0.28334266,0.25555032,-1.1150796,-1.1800766,0.28708065,-0.9012225,-1.3531053,-1.5484161,-0.61914074,0.25323144,0.9025805,-0.90174204,-1.8490069,0.98692954,-0.7166307,-0.0070421575,0.9741932,0.11908354,-0.56893516,-0.1680669
1.372018,6.025928,-6.8201194,-0.82557034,-2.0452418,8.559219,1.5279278,-3.41319,2.9407263,2.5847178,-4.6316085,0.7976231,-0.28340703,-1.547733,4.5558786,3.259236,3.8353329,6.8497066,3.7386715,-4.2699337,2.0559645,1.0298545,0.9464503,4.273046,-0.19535193,-5.251326,2.6362534,0.12645985,-2.365577,3.684781,-0.46050507,1.7104722,2.9792202,-2.8508215,3.6832905,-5.466798,5.904454,-2.0179522,-3.139976,-0.1664189,-5.5901933,-2.3618355,5.012739,0.7141125,7.8926334,2.0293667,-1.3803071,-0.27033347,-6.656659,-0.13509035,-3.3677714,-2.8507082,3.526602,5.3707156,-0.0618177,0.2661983,-2.653269,6.166541,4.4166994,-2.600522,-4.432308,-0.016815454,5.3238926,-4.1527157,1.2229923,-3.5743241,4.272082,-5.7588396,2.5242405,-0.5692879,6.4772234,2.8161762,3.6509213,-7.1816506,-1.1363875,-2.0636911,-0.9037715,2.9035575,-4.1200786,1.9021755,2.7588003,1.1715703,-3.8017843,-2.5581653,4.7874694,10.081426,0.9702804,1.2672626,-2.3681898,-2.125914,1.0424055,6.029083,3.367739,1.721559,5.054937,-6.8165545,-0.024300538,-0.9910463,5.58738,-1.6604139,-3.6375945,1.3694359,0.6495101,2.7816074,3.238198,0.14469877,-0.46268466,2.4497101,-0.39709577,-2.0500221,4.566791,2.9695964,4.22631,-4.9010625,5.9054375,-0.05349467,0.111949176,2.2577803,-3.3228798,-0.6197724,5.618245,1.7947665,0.40844497,-1.5716157,-2.3654869,-2.8147726,-5.950857,1.52126,-8.052448,-0.9279337,1.4303414,-1.1297187,1.2299287,-0.13580951,-6.252977,-4.42481,-2.2359223,-1.3640368,-5.028985,4.368664,2.401296,1.6945264,2.870469,-0.071649455,5.7693377,-3.910961,-2.311109,-0.44830197,-0.8741801,-2.5969093,-4.9863267,0.77759343,-1.2766693,-2.7760277,1.3511827,-4.616918,3.1313145,-3.030612,2.5422716,0.6091836,-1.0593185,-5.232235,4.2810006,0.6512985,-1.294863,3.3333888,-3.833448,0.98495525,5.131508,-0.14206652,3.466097,-1.7026567,-0.58435524,1.7638912,4.9073744,-2.0456893,-4.683865,-4.6674385,-2.9614835,3.2391453,-1.4354925,-1.6877346,5.0239573,4.727584,-1.6380496,2.9002995,5.505384,6.2342534,2.550227,-1.6058911,-3.156616,4.3677073,7.063436,-4.292298,2.512228,-0.18135026,-3.6715453,-0.17958814,2.0896204,0.3384665
0.28005278,1.2956372,-1.3200926,0.13216016,-0.36766163,1.5278754,0.4996584,-0.62086445,0.21323395,0.12875874,-1.0790789,0.4242687,-0.09203669,-0.24016912,0.75268424,0.3630742,0.6499521,1.1927899,0.36400527,-0.6215574,0.36360437,0.24119948,0.035936587,0.58048207,0.100190654,-0.88469255,0.51124245,-0.132726,-0.27084506,0.57433146,-0.053912316,0.28035092,0.6671471,-0.5119653,0.5315319,-0.87376314,1.0637155,-0.4505687,-0.65556395,-0.09899919,-1.0096657,-0.25642562,0.8307339,0.22231635,1.3681571,0.3378319,-0.34279707,-0.048297204,-1.1560246,0.13708483,-0.2874056,-0.3332708,0.82720315,0.8228266,0.073768705,0.015771482,-0.3978548,1.0578135,0.6168936,-0.14789754,-0.8564441,0.39168093,1.0368295,-0.75946236,0.048258938,-0.5599287,0.75513595,-1.1267993,0.44397998,-0.119705744,1.1036167,0.27947107,0.55200005,-1.2683619,-0.41127595,-0.45568433,-0.18672784,0.5667292,-0.7439038,0.22591612,0.5469622,0.1336491,-0.47886744,-0.28833613,0.7002583,1.713673,0.445264,0.36644185,-0.41099328,-0.48625875,0.6184517,1.0746948,0.59250295,0.14450435,0.80921805,-0.97387683,-0.09292954,-0.2189345,0.93464005,-0.294163,-0.41212258,0.45070043,0.16208415,0.67298913,0.48926598,0.1126157,0.08066701,0.53202355,0.0882249,-0.46768874,1.0425799,0.4782435,0.30408648,-0.9844157,1.0253661,0.031804334,-0.2555055,0.36071044,-0.39639327,-0.09792544,0.9045167,0.3393375,0.055277366,-0.08890601,-0.5568284,-0.42542532,-0.88235366,0.3318493,-1.2388864,-0.42766953,0.2812713,-0.2642652,-0.03394047,0.34747577,-0.7674187,-0.8430468,-0.41340718,-0.007043025,-1.0155143,0.60880363,0.5024711,0.47502413,0.11229335,0.028418746,1.097068,-0.52607375,-0.434536,-0.020366305,-0.14439176,-0.45121583,-0.91895443,0.064851984,-0.24564107,-0.4269957,0.2524429,-0.80497396,0.8454084,-0.63668144,0.4658643,0.23586234,-0.036259573,-1.1538411,0.8944158,0.0006799654,-0.35737625,0.5779862,-0.76095873,0.24499089,0.7620772,-0.13013808,0.53646845,-0.08222411,0.0096401,0.6616371,0.71179557,-0.4760311,-0.5448553,-0.66318285,-0.47169566,0.55332476,-0.4895176,-0.405326,0.9252313,0.83328754,-0.35157812,-0.04667521,0.9290029,1.0678179,0.47143877,-0.23487704,-0.35228673,1.1620544,1.3122723,-0.94962704,0.39380625,-0.45151404,-0.48498565,0.04045209,0.2373323,-0.0131973475
-0.548823,-2.4547486,2.8862898,0.44388005,0.85585785,-3.4129944,-0.62085944,1.6269238,-1.2218187,-1.1020389,1.855902,-0.22454348,0.093512855,0.555388,-1.9078021,-1.38153,-1.6091024,-2.8470585,-1.593598,1.7329074,-0.8790523,-0.36701494,-0.30667764,-1.8506864,0.1828608,2.149982,-1.1549921,-0.10992381,1.1288571,-1.589071,0.10424484,-0.7835272,-1.215807,1.0770812,-1.4848166,2.3015063,-2.4491012,0.7756975,1.3457044,0.0029513724,2.3823087,0.8688366,-2.2232258,-0.27709186,-3.3044808,-0.894958,0.70114315,0.1788486,2.76883,0.12421644,1.4050877,1.0825748,-1.3794837,-2.2160213,0.009078196,-0.16136202,1.0910345,-2.5221665,-1.8196772,1.120529,1.8019314,0.14284305,-2.1695857,1.763013,-0.611186,1.463818,-1.7864891,2.4185781,-1.0587814,0.18340005,-2.639995,-1.242246,-1.5228335,2.9559479,0.40803558,0.71402395,0.29457146,-1.1938028,1.7898135,-0.9686362,-1.1080829,-0.5713062,1.6733752,1.2140481,-2.056912,-4.199976,-0.27771422,-0.5072781,0.8960102,0.8332559,-0.25508022,-2.5214257,-1.3987192,-0.79346603,-2.2017372,2.9121706,-0.075560555,0.48387238,-2.3308728,0.73424405,1.515079,-0.5166948,-0.24432163,-1.123681,-1.3368225,0.07825725,0.1682719,-1.023787,0.21342647,0.6506291,-1.9456464,-1.2357962,-1.9640461,1.9741604,-2.341196,0.10631764,-0.15640068,-0.92504483,1.4426969,0.28229874,-2.292712,-0.6720867,-0.20946275,0.65507567,0.9694661,1.1752375,2.5464373,-0.66511256,3.4680934,0.36392292,-0.6144985,0.42422605,-0.5807944,0.20466538,2.7150862,1.8599615,1.0797188,0.58462346,2.003336,-1.8415259,-1.0021166,-0.6979341,-1.3642867,0.13241005,-2.2681417,1.7345997,0.9916932,0.30357045,0.4259766,1.1013337,1.9449581,-0.37914544,0.53785545,1.2460214,-0.5588929,1.9388727,-1.1777943,1.2526591,-1.0671211,-0.21641834,0.48963574,2.0890126,-1.7803549,-0.21093813,0.47094104,-1.4314946,1.5699819,-0.38740063,-2.185155,0.005235378,-1.358315,0.7184928,0.26117474,-0.68744993,-2.030799,0.7263441,1.9514877,1.9434983,1.3385884,-1.4042647,0.5608172,0.52998894,-1.9744085,-1.961371,0.5845189,-1.3285099,-2.286531,-2.6873906,-1.1831894,0.5848716,1.4040657,-1.7005967,-3.0121722,1.6834561,-1.1871811,-0.012060491,1.630245,0.106314614,-0.94875365,-0.19221479
0.35303298,1.8616651,-2.2303898,-0.8140083,-0.79232466,2.940666,0.21324989,-1.221878,1.82489,1.5118979,-1.2367043,-0.26161087,0.15238906,-0.7731653,1.7884703,1.6305021,1.484383,2.4788828,1.92544,-1.862213,0.6822522,0.28548506,0.51860094,1.7913105,-0.42517608,-2.0981593,0.93548495,0.30985695,-1.1088943,1.4716009,-0.09289633,0.61134183,0.8334567,-0.99285674,1.3900229,-2.1079195,2.126645,-0.50571376,-0.88382494,0.13225567,-1.9110125,-1.1954806,2.069276,0.19829027,2.8210433,0.77372754,-0.2699432,-0.13342367,-2.5714886,-0.35901517,-1.8815804,-1.3037766,0.86530304,2.051056,-0.20674263,0.28869778,-1.0691494,2.3203256,1.902676,-1.6961478,-1.3196509,-0.81266457,1.7647907,-1.4593767,0.8407751,-1.4186988,1.499092,-1.9110008,0.9587498,0.071688876,2.428417,1.5558506,1.6810538,-2.4140806,-0.012845731,-0.48051843,-0.2483017,1.0060117,-1.4638029,0.89705056,0.94237906,0.6095073,-1.8043208,-1.2290288,1.9759929,3.766512,-0.2727489,0.14186595,-0.78051484,-0.41677514,-0.56913835,2.3348963,1.3061562,0.9617912,2.0229816,-3.0293562,0.32108837,-0.40480474,2.2127383,-0.56785184,-1.750564,0.11311372,0.18575664,0.7162891,1.4668642,-0.2725964,-0.49350947,0.7117409,-0.43816844,-0.497328,1.2567252,1.2110928,2.467815,-1.5442704,2.2019832,-0.18325378,0.6681456,0.91797954,-1.6927892,-0.33284315,2.2093122,0.49615172,0.26786396,-1.0660259,-0.5226927,-1.1596229,-2.4098957,0.45898232,-3.393039,0.31716594,0.39401838,-0.17128946,0.9330577,-0.7592976,-3.0002105,-1.49865,-1.0173869,-0.9729045,-1.686643,1.9070263,0.8786629,0.30296558,2.0289989,-0.19539712,1.9772893,-1.817841,-0.72335094,-0.26294613,-0.33320332,-1.0607646,-1.7004178,0.48458633,-0.44004765,-1.2240859,0.37065753,-1.724533,0.38835618,-0.91948587,0.9969569,0.096201435,-0.8509369,-1.2567989,1.3719752,0.42331877,-0.28369635,1.3233799,-1.2143785,0.10371533,2.2100616,0.3024655,1.3983605,-0.9953915,-0.32329544,-0.22286263,2.1296856,-0.5819128,-2.2572465,-1.9197533,-1.1806955,1.2955081,-0.08954836,-0.30795795,1.7495829,1.7499312,-0.38405222,2.1858053,2.1362324,2.3560812,0.90950596,-0.45318517,-1.6966659,0.7071423,2.6648362,-1.1345834,1.2044886,0.64109415,-1.8039097,-0.18873717,0.90873885,0.45191556
0.27665976,1.4265342,-1.8848326,-0.85231644,-0.6894285,2.5848017,0.12879284,-1.1021463,1.5119572,1.6008643,-0.96484214,-0.40981683,-0.016906006,-0.589558,1.5425929,1.4838284,1.2273601,2.083641,1.7668939,-1.6092453,0.596039,0.30378252,0.52916473,1.7245089,-0.36708245,-1.6848636,0.7172387,0.4344834,-1.026803,1.3343065,-0.21698228,0.5043249,0.5995451,-0.85108656,1.3234136,-1.9643523,1.7887201,-0.40946612,-0.8132481,0.12078589,-1.7420045,-0.99174917,1.6922272,0.09093319,2.468977,0.67672145,-0.2223509,-0.045069445,-2.159672,-0.5087668,-1.7036855,-1.1942276,0.61738974,1.910206,-0.12460616,0.22860564,-0.9158372,1.9382373,1.6972029,-1.5898379,-1.3150806,-0.75608623,1.4091065,-1.2404357,0.7515312,-1.2378631,1.26019,-1.5662304,0.7972975,-0.09609107,2.0550187,1.344238,1.3954201,-2.0951664,0.116694465,-0.47158363,-0.17341717,0.84560424,-1.2080685,0.9213662,0.71093595,0.48101813,-1.6164442,-1.1909388,1.7471312,3.2616286,-0.26885885,0.08926022,-0.724371,-0.35373443,-0.56902033,1.9418,1.0935361,0.91794854,1.7715449,-2.6231756,0.28778306,-0.26911542,1.9417473,-0.4553352,-1.5521353,-0.044043552,0.15597245,0.5670372,1.1280323,-0.09392236,-0.44309604,0.57992375,-0.4512976,-0.41803306,0.9377611,1.0302247,2.220646,-1.2708203,1.8319546,-0.07006564,0.6504815,0.8377341,-1.5826623,-0.22076057,1.8151302,0.47577846,0.24939795,-0.87037134,-0.4617563,-1.1292918,-2.178596,0.425122,-2.8322709,0.27310687,0.34159952,-0.17055976,0.9225606,-0.8858251,-2.665405,-1.1864624,-0.783877,-0.85144275,-1.3954276,1.6692995,0.5644097,0.18240802,1.7345867,-0.13134237,1.6893466,-1.600684,-0.6744223,-0.30732846,-0.2839261,-0.8891854,-1.4270004,0.45460948,-0.3299117,-1.0865288,0.32519543,-1.4917586,0.37683696,-0.7145987,0.7489329,-0.13156505,-0.58949655,-1.1824651,1.0357599,0.37109622,-0.1435049,1.099617,-1.0598999,0.20756033,1.9144527,0.2674262,1.2445866,-0.9979291,-0.3976293,-0.24863182,1.7696604,-0.35527793,-2.0189624,-1.747654,-1.0630842,0.9999251,0.04010141,-0.2722855,1.4576106,1.4754989,-0.30638242,2.07671,1.7075583,2.0077882,0.7233951,-0.4765081,-1.4966934,0.50423324,2.1586454,-0.9269702,0.95758957,0.75547314,-1.4913375,-0.38296252,0.9984662,0.20747384
